File,L_start,k_start,R2_start,MSE_start,a_end,b_end,R2_end,MSE_end
1516018441,NA,NA,NA,NA,252.9187423169735,0.16896097720467126,0.8493316060574204,59.38859212515302
1516247952,NA,NA,NA,NA,343.0,734.0593272761774,1.0,0.0
1517758076,NA,NA,NA,NA,383.14267598507126,0.08265724170268084,0.911580440094158,138.44968493217618
1517764360,NA,NA,NA,NA,206.0,734.0591022893426,1.0,0.0
1518299519,NA,NA,NA,NA,571.0873654710638,2.019909748790921,0.9913533152315109,4.4379242344842025
1518405184,NA,NA,NA,NA,1497.9158626807423,1.4320945532142768,0.9640954141406258,135.67824702329634
1519169913,NA,NA,NA,NA,198.43283180782328,0.37076462394052484,0.8914480712040326,13.824493944547964
1519509136,NA,NA,NA,NA,107.79820550880666,0.0039433434176191036,0.5546898758548953,751.8045207066724
1519771623,NA,NA,NA,NA,535.5945747283492,0.5603517013337939,0.9443025239311452,38.28617270984749
1520048949,NA,NA,NA,NA,605.453884366671,0.34097459799857754,0.9054850416195065,111.23767339641205
1526056652,NA,NA,NA,NA,359.13058424905097,0.11455436953747065,0.8122929573701186,215.71256254811848
1527472979,NA,NA,NA,NA,160.58763162830695,0.027615517564260596,0.8206132875828032,144.1519862646755
1529524514,NA,NA,NA,NA,182.2744113106413,0.02626142955279691,0.8842043016813979,117.77779852636988
1534478866,NA,NA,NA,NA,295.2089953077348,0.07871627231934974,0.8109237127566937,206.59086807810826
153681,NA,NA,NA,NA,118.02551305226521,0.07635305625689108,0.8581805100241932,22.6308138258942
1536822955,NA,NA,NA,NA,250.6951456599517,0.020206993460813758,0.8868614765429821,269.19933408703577
1537097800,NA,NA,NA,NA,103.81494153594714,0.03642452707109596,0.8402960822656579,42.84096962296683
1538104911,NA,NA,NA,NA,360.4859684257696,0.43621097308344375,0.8260541670940029,74.1932226068436
1540839236,NA,NA,NA,NA,125.56942159329716,0.029067221846029792,0.8106073938340862,91.21603772554161
1552936888,NA,NA,NA,NA,364.6704039688888,2.3081428946609663,0.9501472356706131,11.590439123032306
1553720120,NA,NA,NA,NA,323.9023190968732,0.18290133611072248,0.8224250002514233,115.06349863564746
1557831174,NA,NA,NA,NA,164.72415192189627,0.32121931134771836,0.8202897696955007,18.610158169536838
1561237465,NA,NA,NA,NA,1586.124290264716,0.13522251285649506,0.8713016288202058,2317.706627617956
1561260937,NA,NA,NA,NA,615.0968947698516,0.01792211973266859,0.5483264052825687,11419.323434320922
1562068726,NA,NA,NA,NA,225.26658219833547,0.37964786053208266,0.9340073302920316,10.58755157039746
1567656410,NA,NA,NA,NA,208.54679999992464,0.06859676860626189,0.9164944347272881,44.543245376443544
1570065115,NA,NA,NA,NA,287.0319100029055,0.20922030599602628,0.924944450639096,29.03414686396877
1570464342,NA,NA,NA,NA,525.8332774138573,0.627233159586264,0.9390077566934224,37.99917016172664
1580142499,NA,NA,NA,NA,1426.4929992335212,0.6931324561904564,0.8432800750656464,753.2908551606737
1594648282,NA,NA,NA,NA,753.5803413162218,0.7885002063898963,0.950229226559447,55.84035519905723
1595914217,NA,NA,NA,NA,206.67531997109108,0.4361887244998767,0.8260907845940464,23.31491059895605
1599367333,NA,NA,NA,NA,522.7825178722171,0.0933415092531596,0.9385857914075211,153.2668102960125
1599505335,NA,NA,NA,NA,344.5152909605684,0.11637427632658064,0.9448671067906615,48.254066787503014
1608171588,NA,NA,NA,NA,1438.6709515395332,0.02350483617278151,0.9379483996096086,3908.488527341893
1609765222,NA,NA,NA,NA,168.60418107048955,0.11855309327633619,0.9389837290759429,12.65163615812859
1617687370,NA,NA,NA,NA,607.8369618047132,0.014781797817370601,0.7875044890624925,4322.866794957661
1626976177,NA,NA,NA,NA,1138.2432789568832,2.1330994544613504,0.9943232655191265,11.20455328763571
1629770233,NA,NA,NA,NA,395.6037343946967,0.23789029873839673,0.8822459320100364,80.28075562558364
1641927983,NA,NA,NA,NA,207.91268389365848,0.2614052798912414,0.8260493401832454,32.64043699919592
1668665684,NA,NA,NA,NA,137.58342760558176,0.02860195510680252,0.79890524794523,114.17389732273794
1676378250,NA,NA,NA,NA,123.96894601255833,0.754981446570763,0.887753992423826,3.7046664652377226
1692555045,NA,NA,NA,NA,434.7913019290862,0.40168420611732136,0.9135222661393843,49.69879961694126
1692864253,NA,NA,NA,NA,153.23970082511306,0.05466499929118158,0.808235738338741,75.93555470627435
1706193011,NA,NA,NA,NA,199.24848041378524,0.1563949454707872,0.8755391586451632,30.183605855206615
1728141278,NA,NA,NA,NA,435.50072780160883,0.126087652046236,0.8127625044307265,291.92530039847765
1731817800,NA,NA,NA,NA,721.1299333778176,0.6931677044417266,0.8432890853080892,188.82398925691754
1732258436,NA,NA,NA,NA,4846.439702810158,0.02621689432036651,0.7996967235086786,145226.93731323542
1737142901,NA,NA,NA,NA,348.7456230665028,0.537807024736015,0.9351068784721266,19.481047655705737
1737179980,NA,NA,NA,NA,138.57676217679028,0.3331481602763403,0.9257655265118268,4.858341714214312
1754097420,NA,NA,NA,NA,1044.7054045968623,0.7957466527148638,0.7656701333370387,595.7531134832053
1773149691,NA,NA,NA,NA,10373.2276868532,0.08925796517103696,0.846809134968822,174591.84080044087
1779246201,NA,NA,NA,NA,453.54642164603246,0.6316005729918415,0.939133740687015,27.983538860924533
1781898758,NA,NA,NA,NA,603.0,734.3848019609678,1.0,0.0
1789468067,NA,NA,NA,NA,216.0,734.0594187296028,1.0,0.0
1790833979,NA,NA,NA,NA,200.6604600136529,0.07415417360275706,0.865162824756157,59.634141896351196
1827374429,NA,NA,NA,NA,396.3212249282744,0.6182443259904459,0.8863462379629997,40.916866762095246
1856213337,NA,NA,NA,NA,410.13065548598007,0.3916654055117696,0.870303267254321,68.87795265316582
1886000844,NA,NA,NA,NA,453.912336395223,0.011964208336282181,0.7839435399447428,2916.4198583500583
1887979789,NA,NA,NA,NA,126.03873758235078,0.32121790467519734,0.820296194274658,10.830686940819575
1894721130,NA,NA,NA,NA,260.7766876159342,0.04646761657353138,0.6076896379667139,699.6640502025598
1901712077,NA,NA,NA,NA,1232.6028402580885,0.09348762724356618,0.8916037696519301,1500.656245358592
1913638588,NA,NA,NA,NA,1252.9164143582664,0.06121381191681082,0.9473671322667443,1125.5486775909608
1914478900,NA,NA,NA,NA,354.35193668041194,0.13937616566480465,0.8337048721755552,143.12518656727818
1918912825,NA,NA,NA,NA,2564.9909093804054,0.13243572181925514,0.8903302072247979,5278.862632621427
1923863086,NA,NA,NA,NA,5107.789999393491,0.04359925718792016,0.9267648003130134,35337.91171546319
1926979299,NA,NA,NA,NA,4721.184439660019,0.06421362071786799,0.8901973057122748,34347.744454601125
1930249962,NA,NA,NA,NA,4599.03961047275,0.04172435842893841,0.897069105814856,43168.441925855506
1952606812,NA,NA,NA,NA,942.3606284549019,1.9210404393347777,0.8197971101290447,304.1788586674084
1956378294,NA,NA,NA,NA,2965.3922602585544,0.005756498404550807,0.6879020265023239,286018.09307514766
1956816189,NA,NA,NA,NA,392.7435995799487,0.3165526598839551,0.9256005749494054,36.951715819289134
1961176912,NA,NA,NA,NA,529.6038146780286,0.06037628430510774,0.8463476008034331,596.0152577728869
2004849662,NA,NA,NA,NA,2075.3929758163104,0.5614327587484018,0.9412268879838367,552.8743384155376
2004990007,NA,NA,NA,NA,2502.009472907293,0.006621061752517869,0.7472702372636397,147991.945282394
2006330183,NA,NA,NA,NA,267.90409362441903,0.2617055054784949,0.9240159194383327,19.941034156682516
2006878748,NA,NA,NA,NA,2651.6670310730888,0.015363152816040155,0.8541732051918648,44600.29777982544
2009257644,NA,NA,NA,NA,415.752603832584,0.4361845787622434,0.8261520267263868,87.07956713008376
2009395899,NA,NA,NA,NA,206.1326568012338,0.046285710659795934,0.8618808799998006,109.17718606988896
2009727434,NA,NA,NA,NA,243.05889348530476,0.06105319854195629,0.8183546435352205,154.03140848906142
2010595501,NA,NA,NA,NA,964.7493397664363,0.029573790155488677,0.8880163432656145,2753.9066770008903
2013281126,NA,NA,NA,NA,5678.653790029923,0.025561407803371503,0.8253847786972585,185080.18598032222
2015366771,NA,NA,NA,NA,3946.5370694568483,0.042874030911514704,0.9487231299534417,14298.92298274319
2027018284,NA,NA,NA,NA,867.2593903101292,0.03563529292342178,0.9454288098679663,875.615334083728
2031571516,NA,NA,NA,NA,2694.96497997243,0.0442701223158505,0.9401485853451284,7607.961068600085
2035278330,NA,NA,NA,NA,355.0838794954105,0.14935153287532818,0.8438709421583686,127.67747839560442
2038606100,NA,NA,NA,NA,1845.3730490935216,0.007316613828942544,0.8412843334480093,41926.50177817637
2039650587,NA,NA,NA,NA,137.3363796963985,0.15294794614213578,0.793452822909411,27.622593637560914
2042833435,NA,NA,NA,NA,4352.842679897453,0.049716673864661394,0.8966509489144256,31226.397920673677
2046398224,NA,NA,NA,NA,240.22521413121555,0.19962202463743176,0.9207263068243855,22.444165438216658
2049868879,NA,NA,NA,NA,1332.5567571910244,0.023335082537863677,0.885643244494954,6494.5537992739
2053052049,NA,NA,NA,NA,221.00626042873276,0.043130989765482575,0.6270029439890247,480.51910266816674
2060039010,NA,NA,NA,NA,8534.05559455222,0.029534476475075636,0.9199329871309005,147143.6785477123
206064357,NA,NA,NA,NA,198.47262479263821,0.10855347682338277,0.7677504185701696,80.68741226913292
2067366150,NA,NA,NA,NA,412.29903375762086,0.04558860181682612,0.9246071440829748,217.6283642903559
2087880278,NA,NA,NA,NA,658.06946662895,0.1096663760544949,0.8892869952400756,399.0258284688059
2092415152,NA,NA,NA,NA,149.16880429793162,0.04020084655751639,0.8932097081019941,46.483874247528924
2097503866,NA,NA,NA,NA,3428.111878964045,0.09484380321271717,0.883129040454146,13153.487113688003
2098080066,NA,NA,NA,NA,556.9486723862719,0.027229657335911695,0.8865384739991892,997.2707383692275
2103071606,NA,NA,NA,NA,2569.4175092226697,0.04424399320263381,0.9038013366129116,11194.1176777387
2109386717,NA,NA,NA,NA,11054.9500972371,0.025748268009324327,0.8707236926569988,466254.5064965193
2111481322,NA,NA,NA,NA,205.72419050346787,0.02868168172794856,0.8208480789073955,211.0258715891267
2112491321,NA,NA,NA,NA,156.67560639480996,0.004204061353422295,0.7403887753788871,702.0876660153309
2115892679,NA,NA,NA,NA,598.8229624481597,0.037611583323848716,0.8635234265882046,1083.9637564703057
2124324460,NA,NA,NA,NA,2096.3213204561603,0.037916664843341295,0.9280244828386421,6261.961082391073
2126685107,NA,NA,NA,NA,2032.5899884481346,0.044965298186515644,0.8758043256424597,9332.847119907978
2130764842,NA,NA,NA,NA,892.0991733983651,0.029469258014824265,0.8390940543527635,3467.7628520347
2130871852,NA,NA,NA,NA,4797.264330435415,0.05346009004987996,0.8647186856723241,49748.552027921214
2130872262,NA,NA,NA,NA,9721.098081051532,0.02131000817471536,0.9478930255085,151338.40250272336
2130896547,NA,NA,NA,NA,76.88423171393652,0.00939978715287119,0.8820191125882328,46.89009471197078
2130921131,NA,NA,NA,NA,8849.153396391008,0.02833959865192886,0.885807302149898,238231.4105444486
2130985931,NA,NA,NA,NA,274.71732441898496,0.21929883638988742,0.8732844869237355,46.19203037640065
2131253130,NA,NA,NA,NA,1019.7184281647635,0.01695374120547953,0.9130095916751914,3576.0644583439553
2131652080,NA,NA,NA,NA,1866.3128457109929,0.021645462707634577,0.9457557962959946,5906.512639322751
2131678496,NA,NA,NA,NA,3609.8768180029447,0.030631938257041406,0.9174235386662821,25600.28245593476
2131890903,NA,NA,NA,NA,1785.999342333823,0.07682695299948128,0.9311072355346104,2317.655668207853
2132226324,NA,NA,NA,NA,1137.2503162284581,0.05896262453252544,0.9144510411645151,1539.13950223576
2132426947,NA,NA,NA,NA,1578.0040179071143,0.11414377315134784,0.91280388478537,1617.7102919346748
2132605814,NA,NA,NA,NA,1604.6189219978814,0.028892431309819375,0.8706893738299106,8934.439506107774
2133164326,NA,NA,NA,NA,1894.405302745894,0.05082551888576796,0.8880466012466054,6469.35754527985
2133358244,NA,NA,NA,NA,11624.768300462838,0.03653870341606803,0.931545045720988,189336.96940936608
2135002231,NA,NA,NA,NA,7025.898171357953,0.030156009538737226,0.8896234214730964,137878.42941676342
2135261542,NA,NA,NA,NA,384.26986364484674,0.177316887654753,0.9069504844991456,70.82744550717877
2135281224,NA,NA,NA,NA,744.0684315134429,0.02231716091753197,0.9264483770988372,1181.8903950252948
2135324173,NA,NA,NA,NA,2708.2091592124293,0.026703263749860585,0.8918652930499283,21962.97554117984
2135742153,NA,NA,NA,NA,4788.487060266296,0.033874966425476716,0.8215408133816534,101821.0166126993
2135883586,NA,NA,NA,NA,428.9982302021476,0.08478682629302688,0.852464523114556,304.74464348031336
2135994165,NA,NA,NA,NA,6678.739066071633,0.03926277101500981,0.8978817928768872,89127.90733815833
2136125772,NA,NA,NA,NA,5519.398519640608,0.03224630697274195,0.947413741942384,35878.212751217136
2137007065,NA,NA,NA,NA,5814.5873119722055,0.030180219092343835,0.9315107838404646,55448.851832161265
2137167889,NA,NA,NA,NA,2748.669658178355,0.021095111590763077,0.8999689620511024,23652.732592774195
2137266817,NA,NA,NA,NA,3360.1618334905183,0.03431499434599819,0.9057177331853554,23413.163134384733
2137339553,NA,NA,NA,NA,3712.0011239350533,0.03278001554983579,0.8925138443863851,34195.59519907207
2137387140,NA,NA,NA,NA,296.44373567660165,0.006553198900221474,0.7865716752531,1738.1957296346998
2137544371,NA,NA,NA,NA,683.9800094575396,0.05554416105048226,0.7552742407552211,2070.4721426919373
2137989769,NA,NA,NA,NA,2669.183440869839,0.030792837863953898,0.8330710341531742,28873.565012452476
2138104645,NA,NA,NA,NA,620.2504434867024,0.03844702762286813,0.9028427208219436,774.6065182000701
2138241220,NA,NA,NA,NA,1393.4656345928217,0.025279991856967235,0.8220400670976331,11378.948315063417
2138421026,NA,NA,NA,NA,990.0014620982041,0.04503996047447599,0.9371865236459305,1055.2752154243367
2138439191,NA,NA,NA,NA,7843.54394477604,0.03319503832138312,0.9071543241941721,129285.7619339803
2138797817,NA,NA,NA,NA,175.82885302169134,0.059793110171101616,0.8490748373024227,65.98470953882779
2138875024,NA,NA,NA,NA,437.5360788674569,0.02802019698478026,0.925631598956688,369.5002750879396
2139446998,NA,NA,NA,NA,1719.8764619693177,0.036009563292616786,0.8758009880739682,8098.88329170681
2139838598,NA,NA,NA,NA,4851.6075731584915,0.03204476958824505,0.9063178348561307,52137.21779512308
2140004024,NA,NA,NA,NA,639.583506297369,0.01619221507932159,0.928135272879088,1193.287480808533
2140907184,NA,NA,NA,NA,2898.905541873854,0.04114329324700025,0.9427735077868638,8808.975561651117
2141579339,NA,NA,NA,NA,393.141848703945,0.02657196612598009,0.755516191437243,1242.4788416892818
2141705717,NA,NA,NA,NA,3935.776687960987,0.027081384251794887,0.9016831225022005,41202.195976490155
2141734824,NA,NA,NA,NA,2204.6953869263807,0.04276057662498777,0.8941252829792952,9475.625293712334
2142120283,NA,NA,NA,NA,2545.0835199219846,0.05384407427554511,0.8588663688062114,14448.366517322855
2142146225,NA,NA,NA,NA,722.2004497914774,0.07737163854792306,0.6704936773463765,2384.982262168077
2142872590,NA,NA,NA,NA,2467.350315213629,0.028131765236459876,0.9558694167289359,6424.178984873437
2142873646,NA,NA,NA,NA,654.9595011870629,0.04832040951200211,0.9361050310612669,427.7286319480458
2142934861,NA,NA,NA,NA,590.0176219907843,0.017755489252599982,0.8872220074422141,1505.2040979882997
2142971942,NA,NA,NA,NA,1504.94684614289,0.024482081180989695,0.8919224953430389,7236.321015014726
2143036041,NA,NA,NA,NA,3065.436182758837,0.034035706176296504,0.9425246780720534,11499.013699129033
2143119491,NA,NA,NA,NA,983.2119382849962,0.03656198494855221,0.9005425808052193,1993.655595543055
2143127568,NA,NA,NA,NA,2638.521591745699,0.02636099340105257,0.9427219333777233,10490.650267415787
2143147625,NA,NA,NA,NA,678.0897115423971,0.03418190710129394,0.8105791499960097,2108.171682066088
2143161308,NA,NA,NA,NA,400.69889540880894,0.022523605455515433,0.9185798007827916,401.38605053303064
2143173216,NA,NA,NA,NA,3388.7616453198766,0.042367446387547227,0.8307863182419153,38097.362573479244
2143262003,NA,NA,NA,NA,3600.646478653345,0.06573454008066794,0.9075581328739457,15013.00979862239
2143263519,NA,NA,NA,NA,560.4463810463277,0.03075612633720565,0.907384173205691,705.9656182488453
2143283291,NA,NA,NA,NA,218.1746289761244,0.03552139503806879,0.6964615725970451,380.17040105838754
2143285476,NA,NA,NA,NA,1048.5323004311483,0.06711612644175727,0.9188156181557406,1023.7556531142335
2143302354,NA,NA,NA,NA,249.9101998441394,0.02673754404566251,0.8016279849550614,379.2057088307767
2143402310,NA,NA,NA,NA,3992.990346642511,0.022196453885632995,0.9432280762722386,26844.92905778057
2143437949,NA,NA,NA,NA,1179.3618726886416,0.4112409805492335,0.8194559592543651,751.3210352189865
2143516442,NA,NA,NA,NA,2326.6976773183633,0.06646893191319561,0.8232066644754532,12486.671813546778
2143641467,NA,NA,NA,NA,179.63544698674187,0.3540045106632342,0.8972658537237973,10.11948251336337
2143649697,NA,NA,NA,NA,171.4367001102294,0.0543831160531798,0.9238955881717572,30.924055049905903
2143803194,NA,NA,NA,NA,465.2551449909554,0.03419549249811654,0.8905252036304369,528.0404729734984
2143819512,NA,NA,NA,NA,902.2774257578383,0.048012664293960394,0.8503467556595059,2116.173409876384
2143848462,NA,NA,NA,NA,511.82211119162275,2.633503785691907,0.9702712828924172,11.634804800613828
2143955152,NA,NA,NA,NA,302.2968408555989,0.1708700039793802,0.8957081918111719,53.19789214382411
2143964449,NA,NA,NA,NA,1432.2053342912964,0.08707705168957959,0.8965425738952914,2111.1740321021784
2144034739,NA,NA,NA,NA,275.60289709292067,0.05530966247615161,0.9416249811898065,59.79429645564853
2144074131,NA,NA,NA,NA,415.0637168440169,0.009147631757266414,0.8961501460074411,1074.7584735550763
2144220949,NA,NA,NA,NA,2462.757605044622,0.04522493697953889,0.9135437825777178,8944.834469176903
2144287159,NA,NA,NA,NA,2190.9284353042103,0.027026947051016676,0.9257645172898075,9439.161407556967
2144307016,NA,NA,NA,NA,2424.99956698905,3.963969732612244,0.9999991141586324,0.007719779646795694
2144358046,NA,NA,NA,NA,165.54546858368846,0.008081022999362236,0.7711313395831736,535.5401824630819
2144388507,NA,NA,NA,NA,459.47888356063305,0.0411035458877086,0.9531929701553767,173.55868728497722
2144623053,NA,NA,NA,NA,1182.7300662848986,0.0919299577760933,0.8316541067198817,2308.5458373589618
2144721296,NA,NA,NA,NA,172.92111406951273,0.05637490591361515,0.9269797267270721,29.45628810086104
